subject,trial,code,speaker,targetphrase,counterbalance,effort_rating
LE29,24,EXP_57,Control,push her equal culture,2,2
LE29,25,EXP_67,Control,signal breakfast pilot,2,1
LE29,26,EXP_22,Control,confused but roared again,2,1
LE29,27,EXP_41,ALS,its harmful note abounds,2,4
LE29,28,EXP_59,Control,remove and name for stake,2,3
LE29,29,EXP_51,Control,narrow seated member,2,2
LE29,30,EXP_08,Control,appear to wait then turn,2,2
LE29,31,EXP_16,ALS,bolder ground from justice,2,5
LE29,32,EXP_73,ALS,target keeping season,2,5
LE29,33,EXP_65,Control,seat for locking runners,2,3
LE29,34,EXP_35,ALS,functions aim his acid,2,6
LE29,35,EXP_76,ALS,to sort but fear inside,2,5
LE29,36,EXP_61,ALS,rocking modern poster,2,5
LE29,37,EXP_28,Control,distant leaking basement,2,3
LE29,38,EXP_42,Control,kick a tad above them,2,2
LE29,39,EXP_31,Control,embark or take her sheet,2,2
LE29,40,EXP_02,Control,address her meeting time,2,1
LE29,41,EXP_72,ALS,support with dock and cheer,2,6
LE29,42,EXP_06,Control,amend estate approach,2,2
LE29,43,EXP_01,ALS,account for who could knock,2,4
LE29,44,EXP_53,Control,pain can follow agents,2,3
LE29,45,EXP_34,ALS,frame her seed to answer,2,6
LE29,46,EXP_63,Control,round and bad for carpet,2,3
LE29,47,EXP_15,Control,beside a sunken bat,2,1
LE29,48,EXP_44,ALS,mark a single ladder,2,6
LE29,49,EXP_07,ALS,and spoke behind her sin,2,6
LE29,50,EXP_69,ALS,spackle enter broken,2,7
LE29,51,EXP_75,Control,thinking for the hearing,2,1
LE29,52,EXP_33,ALS,forget the joke below,2,4
LE29,53,EXP_43,Control,listen final station,2,1
LE29,54,EXP_70,ALS,stable wrist and load it,2,4
LE29,55,EXP_36,ALS,had eaten junk and train,2,6
LE29,56,EXP_11,ALS,attend the trend success,2,6
LE29,57,EXP_10,Control,attack became concerned,2,1
LE29,58,EXP_77,Control,transcend almost betrayed,2,1
LE29,59,EXP_66,ALS,secure but lease apart,2,6
LE29,60,EXP_56,Control,pooling pill or cattle,2,1
LE29,61,EXP_60,ALS,resting older earring,2,3
LE29,62,EXP_29,ALS,divide across retreat,2,3
LE29,63,EXP_54,ALS,perceive sustained supplies,2,3
LE29,64,EXP_55,Control,pick a chain for action,2,1
LE29,65,EXP_21,Control,commit such used advice,2,1
LE29,66,EXP_14,ALS,balance clamp and bottle,2,5
LE29,67,EXP_62,Control,rode the lamp for teasing,2,3
LE29,68,EXP_78,Control,unless escape can learn,2,1
LE29,69,EXP_17,Control,bush is chosen after,2,1
LE29,70,EXP_20,ALS,cheap control in paper,2,4
LE29,71,EXP_68,ALS,sinking rather tundra,2,6
LE29,72,EXP_30,Control,done with finest handle,2,1
LE29,73,EXP_37,Control,her owners arm the phone,2,1
LE29,74,EXP_27,ALS,define respect instead,2,3
LE29,75,EXP_49,ALS,mode campaign for budget,2,4
LE29,76,EXP_39,Control,increase a grade sedate,2,4
LE29,77,EXP_04,ALS,advance but sat appeal,2,4
LE29,78,EXP_26,ALS,darker painted baskets,2,3
LE29,79,EXP_80,ALS,vital seats with wonder,2,3
LE29,80,EXP_25,ALS,cool the jar in private,2,6
LE29,81,EXP_50,ALS,model sad and local,2,5
LE29,82,EXP_38,Control,hold a page of fortune,2,1
LE29,83,EXP_05,Control,afraid beneath demand,2,2
LE29,84,EXP_45,Control,mate denotes a judgement,2,2
LE29,85,EXP_47,ALS,measure fame with legal,2,4
LE30,6,EXP_10,ALS,attack became concerned,1,6
LE30,7,EXP_12,ALS,avoid or beat command,1,7
LE30,8,EXP_53,ALS,pain can follow agents,1,6
LE30,9,EXP_27,Control,define respect instead,1,2
LE30,10,EXP_32,ALS,for coke a great defeat,1,7
LE30,11,EXP_36,Control,had eaten junk and train,1,5
LE30,12,EXP_72,Control,support with dock and cheer,1,2
LE30,13,EXP_52,ALS,or spent sincere aside,1,7
LE30,14,EXP_80,Control,vital seats with wonder,1,2
LE30,15,EXP_26,Control,darker painted baskets,1,1
LE30,16,EXP_08,ALS,appear to wait then turn,1,6
LE30,17,EXP_15,ALS,beside a sunken bat,1,7
LE30,18,EXP_33,Control,forget the joke below,1,1
LE30,19,EXP_75,ALS,thinking for the hearing,1,6
LE30,20,EXP_58,ALS,rampant boasting captain,1,7
LE30,21,EXP_55,ALS,pick a chain for action,1,6
LE30,22,EXP_41,Control,its harmful note abounds,1,3
LE30,23,EXP_50,Control,model sad and local,1,2
LE30,24,EXP_16,Control,bolder ground from justice,1,1
LE30,25,EXP_65,ALS,seat for locking runners,1,7
LE30,26,EXP_06,ALS,amend estate approach,1,7
LE30,27,EXP_05,ALS,afraid beneath demand,1,5
LE30,28,EXP_14,Control,balance clamp and bottle,1,1
LE30,29,EXP_54,Control,perceive sustained supplies,1,3
LE30,30,EXP_79,Control,unseen machines agree,1,1
LE30,31,EXP_11,Control,attend the trend success,1,5
LE30,32,EXP_44,Control,mark a single ladder,1,1
LE30,33,EXP_77,ALS,transcend almost betrayed,1,7
LE30,34,EXP_40,ALS,indeed a tax ascent,1,7
LE30,35,EXP_19,Control,career despite research,1,1
LE30,36,EXP_29,Control,divide across retreat,1,1
LE30,37,EXP_60,Control,resting older earring,1,3
LE30,38,EXP_74,Control,technique but sent result,1,1
LE30,39,EXP_23,Control,connect the beer device,1,1
LE30,40,EXP_38,ALS,hold a page of fortune,1,7
LE30,41,EXP_64,ALS,rowing farther matters,1,6
LE30,42,EXP_51,ALS,narrow seated member,1,7
LE30,43,EXP_78,ALS,unless escape can learn,1,7
LE30,44,EXP_39,ALS,increase a grade sedate,1,7
LE30,45,EXP_73,Control,target keeping season,1,1
LE30,46,EXP_02,ALS,address her meeting time,1,5
LE30,47,EXP_17,ALS,bush is chosen after,1,7
LE30,48,EXP_28,ALS,distant leaking basement,1,6
LE30,49,EXP_07,Control,and spoke behind her sin,1,3
LE30,50,EXP_71,ALS,submit his cash report,1,6
LE30,51,EXP_30,ALS,done with finest handle,1,7
LE30,52,EXP_34,Control,frame her seed to answer,1,1
LE30,53,EXP_03,Control,admit the gear beyond,1,1
LE30,54,EXP_24,Control,constant willing walker,1,1
LE30,55,EXP_69,Control,sparkle enter broken,1,2
LE30,56,EXP_20,Control,cheap control in paper,1,2
LE30,57,EXP_59,ALS,remove and name for stake,1,7
LE30,58,EXP_35,Control,functions aim his acid,1,1
LE30,59,EXP_56,ALS,pooling pill or cattle,1,7
LE30,60,EXP_67,ALS,signal breakfast pilot,1,6
LE30,61,EXP_42,ALS,kick a tad above them,1,6
LE30,62,EXP_62,ALS,rode the lamp for teasing,1,7
LE30,63,EXP_49,Control,mode campaign for budget,1,2
LE30,64,EXP_43,ALS,listen final station,1,6
LE30,65,EXP_61,Control,rocking modern poster,1,1
LE30,66,EXP_66,Control,secure but lease apart,1,2
LE30,67,EXP_63,ALS,round and bad for carpet,1,7
LE30,68,EXP_37,ALS,her owners arm the phone,1,6
LE30,69,EXP_09,Control,assume to catch control,1,1
LE30,70,EXP_48,Control,mistake delight for heat,1,1
LE30,71,EXP_22,ALS,confused but roared again,1,6
LE30,72,EXP_68,Control,sinking rather tundra,1,1
LE30,73,EXP_45,ALS,mate denotes a judgement,1,7
LE30,74,EXP_13,ALS,award his drain away,1,7
LE30,75,EXP_01,Control,account for who could knock,1,1
LE30,76,EXP_25,Control,cool the jar in private,1,1
LE30,77,EXP_46,Control,may the same pursued it,1,3
LE30,78,EXP_31,ALS,embark or take her sheet,1,6
LE30,79,EXP_70,Control,stable wrist and load it,1,1
LE30,80,EXP_47,Control,measure fame with legal,1,2
LE30,81,EXP_18,ALS,butcher in the middle,1,5
LE30,82,EXP_76,Control,to sort but fear inside,1,3
LE30,83,EXP_57,ALS,push her equal culture,1,5
LE30,84,EXP_21,ALS,commit such used advice,1,6
LE30,85,EXP_04,Control,advance but sat appeal,1,3
LE31,6,EXP_23,ALS,connect the beer device,2,4
LE31,7,EXP_13,Control,award his drain away,2,2
LE31,8,EXP_48,ALS,mistake delight for heat,2,4
LE31,9,EXP_64,Control,rowing farther matters,2,1
LE31,10,EXP_40,Control,indeed a tax ascent,2,2
LE31,11,EXP_52,Control,or spent sincere aside,2,2
LE31,12,EXP_71,Control,submit his cash report,2,2
LE31,13,EXP_09,ALS,assume to catch control,2,4
LE31,14,EXP_18,Control,butcher in the middle,2,1
LE31,15,EXP_12,Control,avoid or beat command,2,1
LE31,16,EXP_03,ALS,admit the gear beyond,2,4
LE31,17,EXP_46,ALS,may the same pursued it,2,6
LE31,18,EXP_58,Control,rampant boasting captain,2,1
LE31,19,EXP_32,Control,for coke a great defeat,2,2
LE31,20,EXP_74,ALS,technique but sent result,2,7
LE31,21,EXP_79,ALS,unseen machines agree,2,5
LE31,22,EXP_19,ALS,career despite research,2,3
LE31,23,EXP_24,ALS,constant willing walker,2,4
LE31,24,EXP_57,Control,push her equal culture,2,1
LE31,25,EXP_67,Control,signal breakfast pilot,2,1
LE31,26,EXP_22,Control,confused but roared again,2,1
LE31,27,EXP_41,ALS,its harmful note abounds,2,5
LE31,28,EXP_59,Control,remove and name for stake,2,2
LE31,29,EXP_51,Control,narrow seated member,2,2
LE31,30,EXP_08,Control,appear to wait then turn,2,2
LE31,31,EXP_16,ALS,bolder ground from justice,2,6
LE31,32,EXP_73,ALS,target keeping season,2,6
LE31,33,EXP_65,Control,seat for locking runners,2,1
LE31,34,EXP_35,ALS,functions aim his acid,2,7
LE31,35,EXP_76,ALS,to sort but fear inside,2,6
LE31,36,EXP_61,ALS,rocking modern poster,2,6
LE31,37,EXP_28,Control,distant leaking basement,2,1
LE31,38,EXP_42,Control,kick a tad above them,2,1
LE31,39,EXP_31,Control,embark or take her sheet,2,1
LE31,40,EXP_02,Control,address her meeting time,2,1
LE31,41,EXP_72,ALS,support with dock and cheer,2,7
LE31,42,EXP_06,Control,amend estate approach,2,2
LE31,43,EXP_01,ALS,account for who could knock,2,4
LE31,44,EXP_53,Control,pain can follow agents,2,1
LE31,45,EXP_34,ALS,frame her seed to answer,2,6
LE31,46,EXP_63,Control,round and bad for carpet,2,1
LE31,47,EXP_15,Control,beside a sunken bat,2,1
LE31,48,EXP_44,ALS,mark a single ladder,2,7
LE31,49,EXP_07,ALS,and spoke behind her sin,2,6
LE31,50,EXP_69,ALS,spackle enter broken,2,6
LE31,51,EXP_75,Control,thinking for the hearing,2,1
LE31,52,EXP_33,ALS,forget the joke below,2,4
LE31,53,EXP_43,Control,listen final station,2,1
LE31,54,EXP_70,ALS,stable wrist and load it,2,5
LE31,55,EXP_36,ALS,had eaten junk and train,2,6
LE31,56,EXP_11,ALS,attend the trend success,2,4
LE31,57,EXP_10,Control,attack became concerned,2,1
LE31,58,EXP_77,Control,transcend almost betrayed,2,1
LE31,59,EXP_66,ALS,secure but lease apart,2,4
LE31,60,EXP_56,Control,pooling pill or cattle,2,2
LE31,61,EXP_60,ALS,resting older earring,2,4
LE31,62,EXP_29,ALS,divide across retreat,2,4
LE31,63,EXP_54,ALS,perceive sustained supplies,2,4
LE31,64,EXP_55,Control,pick a chain for action,2,1
LE31,65,EXP_21,Control,commit such used advice,2,2
LE31,66,EXP_14,ALS,balance clamp and bottle,2,6
LE31,67,EXP_62,Control,rode the lamp for teasing,2,3
LE31,68,EXP_78,Control,unless escape can learn,2,1
LE31,69,EXP_17,Control,bush is chosen after,2,2
LE31,70,EXP_20,ALS,cheap control in paper,2,7
LE31,71,EXP_68,ALS,sinking rather tundra,2,6
LE31,72,EXP_30,Control,done with finest handle,2,1
LE31,73,EXP_37,Control,her owners arm the phone,2,2
LE31,74,EXP_27,ALS,define respect instead,2,4
LE31,75,EXP_49,ALS,mode campaign for budget,2,5
LE31,76,EXP_39,Control,increase a grade sedate,2,2
LE31,77,EXP_04,ALS,advance but sat appeal,2,5
LE31,78,EXP_26,ALS,darker painted baskets,2,3
LE31,79,EXP_80,ALS,vital seats with wonder,2,4
LE31,80,EXP_25,ALS,cool the jar in private,2,5
LE31,81,EXP_50,ALS,model sad and local,2,7
LE31,82,EXP_38,Control,hold a page of fortune,2,2
LE31,83,EXP_05,Control,afraid beneath demand,2,2
LE31,84,EXP_45,Control,mate denotes a judgement,2,2
LE31,85,EXP_47,ALS,measure fame with legal,2,5
LE32,6,EXP_23,ALS,connect the beer device,2,4
LE32,7,EXP_13,Control,award his drain away,2,2
LE32,8,EXP_48,ALS,mistake delight for heat,2,4
LE32,9,EXP_64,Control,rowing farther matters,2,2
LE32,10,EXP_40,Control,indeed a tax ascent,2,2
LE32,11,EXP_52,Control,or spent sincere aside,2,3
LE32,12,EXP_71,Control,submit his cash report,2,2
LE32,13,EXP_09,ALS,assume to catch control,2,6
LE32,14,EXP_18,Control,butcher in the middle,2,1
LE32,15,EXP_12,Control,avoid or beat command,2,2
LE32,16,EXP_03,ALS,admit the gear beyond,2,6
LE32,17,EXP_46,ALS,may the same pursued it,2,7
LE32,18,EXP_58,Control,rampant boasting captain,2,2
LE32,19,EXP_32,Control,for coke a great defeat,2,2
LE32,20,EXP_74,ALS,technique but sent result,2,7
LE32,21,EXP_79,ALS,unseen machines agree,2,7
LE32,22,EXP_19,ALS,career despite research,2,7
LE32,23,EXP_24,ALS,constant willing walker,2,6
LE32,24,EXP_57,Control,push her equal culture,2,1
LE32,25,EXP_67,Control,signal breakfast pilot,2,1
LE32,26,EXP_22,Control,confused but roared again,2,2
LE32,27,EXP_41,ALS,its harmful note abounds,2,7
LE32,28,EXP_59,Control,remove and name for stake,2,3
LE32,29,EXP_51,Control,narrow seated member,2,3
LE32,30,EXP_08,Control,appear to wait then turn,2,2
LE32,31,EXP_16,ALS,bolder ground from justice,2,7
LE32,32,EXP_73,ALS,target keeping season,2,7
LE32,33,EXP_65,Control,seat for locking runners,2,2
LE32,34,EXP_35,ALS,functions aim his acid,2,7
LE32,35,EXP_76,ALS,to sort but fear inside,2,7
LE32,36,EXP_61,ALS,rocking modern poster,2,6
LE32,37,EXP_28,Control,distant leaking basement,2,2
LE32,38,EXP_42,Control,kick a tad above them,2,2
LE32,39,EXP_31,Control,embark or take her sheet,2,2
LE32,40,EXP_02,Control,address her meeting time,2,1
LE32,41,EXP_72,ALS,support with dock and cheer,2,7
LE32,42,EXP_06,Control,amend estate approach,2,2
LE32,43,EXP_01,ALS,account for who could knock,2,5
LE32,44,EXP_53,Control,pain can follow agents,2,2
LE32,45,EXP_34,ALS,frame her seed to answer,2,7
LE32,46,EXP_63,Control,round and bad for carpet,2,2
LE32,47,EXP_15,Control,beside a sunken bat,2,2
LE32,48,EXP_44,ALS,mark a single ladder,2,7
LE32,49,EXP_07,ALS,and spoke behind her sin,2,7
LE32,50,EXP_69,ALS,spackle enter broken,2,7
LE32,51,EXP_75,Control,thinking for the hearing,2,2
LE32,52,EXP_33,ALS,forget the joke below,2,6
LE32,53,EXP_43,Control,listen final station,2,2
LE32,54,EXP_70,ALS,stable wrist and load it,2,7
LE32,55,EXP_36,ALS,had eaten junk and train,2,7
LE32,56,EXP_11,ALS,attend the trend success,2,7
LE32,57,EXP_10,Control,attack became concerned,2,2
LE32,58,EXP_77,Control,transcend almost betrayed,2,2
LE32,59,EXP_66,ALS,secure but lease apart,2,6
LE32,60,EXP_56,Control,pooling pill or cattle,2,2
LE32,61,EXP_60,ALS,resting older earring,2,5
LE32,62,EXP_29,ALS,divide across retreat,2,5
LE32,63,EXP_54,ALS,perceive sustained supplies,2,5
LE32,64,EXP_55,Control,pick a chain for action,2,1
LE32,65,EXP_21,Control,commit such used advice,2,2
LE32,66,EXP_14,ALS,balance clamp and bottle,2,7
LE32,67,EXP_62,Control,rode the lamp for teasing,2,2
LE32,68,EXP_78,Control,unless escape can learn,2,3
LE32,69,EXP_17,Control,bush is chosen after,2,2
LE32,70,EXP_20,ALS,cheap control in paper,2,5
LE32,71,EXP_68,ALS,sinking rather tundra,2,7
LE32,72,EXP_30,Control,done with finest handle,2,2
LE32,73,EXP_37,Control,her owners arm the phone,2,2
LE32,74,EXP_27,ALS,define respect instead,2,7
LE32,75,EXP_49,ALS,mode campaign for budget,2,6
LE32,76,EXP_39,Control,increase a grade sedate,2,3
LE32,77,EXP_04,ALS,advance but sat appeal,2,6
LE32,78,EXP_26,ALS,darker painted baskets,2,6
LE32,79,EXP_80,ALS,vital seats with wonder,2,7
LE32,80,EXP_25,ALS,cool the jar in private,2,6
LE32,81,EXP_50,ALS,model sad and local,2,7
LE32,82,EXP_38,Control,hold a page of fortune,2,2
LE32,83,EXP_05,Control,afraid beneath demand,2,3
LE32,84,EXP_45,Control,mate denotes a judgement,2,3
LE32,85,EXP_47,ALS,measure fame with legal,2,6
LE33,6,EXP_10,ALS,attack became concerned,1,4
LE33,7,EXP_12,ALS,avoid or beat command,1,4
LE33,8,EXP_53,ALS,pain can follow agents,1,4
LE33,9,EXP_27,Control,define respect instead,1,1
LE33,10,EXP_32,ALS,for coke a great defeat,1,5
LE33,11,EXP_36,Control,had eaten junk and train,1,1
LE33,12,EXP_72,Control,support with dock and cheer,1,2
LE33,13,EXP_52,ALS,or spent sincere aside,1,4
LE33,14,EXP_80,Control,vital seats with wonder,1,1
LE33,15,EXP_26,Control,darker painted baskets,1,1
LE33,16,EXP_08,ALS,appear to wait then turn,1,4
LE33,17,EXP_15,ALS,beside a sunken bat,1,1
LE33,18,EXP_33,Control,forget the joke below,1,1
LE33,19,EXP_75,ALS,thinking for the hearing,1,1
LE33,20,EXP_58,ALS,rampant boasting captain,1,2
LE33,21,EXP_55,ALS,pick a chain for action,1,4
LE33,22,EXP_41,Control,its harmful note abounds,1,1
LE33,23,EXP_50,Control,model sad and local,1,4
LE33,24,EXP_16,Control,bolder ground from justice,1,1
LE33,25,EXP_65,ALS,seat for locking runners,1,1
LE33,26,EXP_06,ALS,amend estate approach,1,3
LE33,27,EXP_05,ALS,afraid beneath demand,1,1
LE33,28,EXP_14,Control,balance clamp and bottle,1,1
LE33,29,EXP_54,Control,perceive sustained supplies,1,1
LE33,30,EXP_79,Control,unseen machines agree,1,1
LE33,31,EXP_11,Control,attend the trend success,1,3
LE33,32,EXP_44,Control,mark a single ladder,1,1
LE33,33,EXP_77,ALS,transcend almost betrayed,1,6
LE33,34,EXP_40,ALS,indeed a tax ascent,1,7
LE33,35,EXP_19,Control,career despite research,1,1
LE33,36,EXP_29,Control,divide across retreat,1,1
LE33,37,EXP_60,Control,resting older earring,1,1
LE33,38,EXP_74,Control,technique but sent result,1,2
LE33,39,EXP_23,Control,connect the beer device,1,3
LE33,40,EXP_38,ALS,hold a page of fortune,1,1
LE33,41,EXP_64,ALS,rowing farther matters,1,2
LE33,42,EXP_51,ALS,narrow seated member,1,4
LE33,43,EXP_78,ALS,unless escape can learn,1,1
LE33,44,EXP_39,ALS,increase a grade sedate,1,3
LE33,45,EXP_73,Control,target keeping season,1,1
LE33,46,EXP_02,ALS,address her meeting time,1,1
LE33,47,EXP_17,ALS,bush is chosen after,1,7
LE33,48,EXP_28,ALS,distant leaking basement,1,2
LE33,49,EXP_07,Control,and spoke behind her sin,1,1
LE33,50,EXP_71,ALS,submit his cash report,1,4
LE33,51,EXP_30,ALS,done with finest handle,1,1
LE33,52,EXP_34,Control,frame her seed to answer,1,1
LE33,53,EXP_03,Control,admit the gear beyond,1,1
LE33,54,EXP_24,Control,constant willing walker,1,1
LE33,55,EXP_69,Control,sparkle enter broken,1,1
LE33,56,EXP_20,Control,cheap control in paper,1,1
LE33,57,EXP_59,ALS,remove and name for stake,1,4
LE33,58,EXP_35,Control,functions aim his acid,1,1
LE33,59,EXP_56,ALS,pooling pill or cattle,1,4
LE33,60,EXP_67,ALS,signal breakfast pilot,1,1
LE33,61,EXP_42,ALS,kick a tad above them,1,1
LE33,62,EXP_62,ALS,rode the lamp for teasing,1,4
LE33,63,EXP_49,Control,mode campaign for budget,1,1
LE33,64,EXP_43,ALS,listen final station,1,4
LE33,65,EXP_61,Control,rocking modern poster,1,1
LE33,66,EXP_66,Control,secure but lease apart,1,1
LE33,67,EXP_63,ALS,round and bad for carpet,1,3
LE33,68,EXP_37,ALS,her owners arm the phone,1,3
LE33,69,EXP_09,Control,assume to catch control,1,1
LE33,70,EXP_48,Control,mistake delight for heat,1,1
LE33,71,EXP_22,ALS,confused but roared again,1,1
LE33,72,EXP_68,Control,sinking rather tundra,1,2
LE33,73,EXP_45,ALS,mate denotes a judgement,1,3
LE33,74,EXP_13,ALS,award his drain away,1,6
LE33,75,EXP_01,Control,account for who could knock,1,1
LE33,76,EXP_25,Control,cool the jar in private,1,1
LE33,77,EXP_46,Control,may the same pursued it,1,4
LE33,78,EXP_31,ALS,embark or take her sheet,1,2
LE33,79,EXP_70,Control,stable wrist and load it,1,1
LE33,80,EXP_47,Control,measure fame with legal,1,1
LE33,81,EXP_18,ALS,butcher in the middle,1,2
LE33,82,EXP_76,Control,to sort but fear inside,1,1
LE33,83,EXP_57,ALS,push her equal culture,1,1
LE33,84,EXP_21,ALS,commit such used advice,1,3
LE33,85,EXP_04,Control,advance but sat appeal,1,3
LE34,6,EXP_10,ALS,attack became concerned,1,4
LE34,7,EXP_12,ALS,avoid or beat command,1,4
LE34,8,EXP_53,ALS,pain can follow agents,1,4
LE34,9,EXP_27,Control,define respect instead,1,1
LE34,10,EXP_32,ALS,for coke a great defeat,1,5
LE34,11,EXP_36,Control,had eaten junk and train,1,1
LE34,12,EXP_72,Control,support with dock and cheer,1,1
LE34,13,EXP_52,ALS,or spent sincere aside,1,7
LE34,14,EXP_80,Control,vital seats with wonder,1,1
LE34,15,EXP_26,Control,darker painted baskets,1,1
LE34,16,EXP_08,ALS,appear to wait then turn,1,4
LE34,17,EXP_15,ALS,beside a sunken bat,1,4
LE34,18,EXP_33,Control,forget the joke below,1,1
LE34,19,EXP_75,ALS,thinking for the hearing,1,3
LE34,20,EXP_58,ALS,rampant boasting captain,1,7
LE34,21,EXP_55,ALS,pick a chain for action,1,5
LE34,22,EXP_41,Control,its harmful note abounds,1,1
LE34,23,EXP_50,Control,model sad and local,1,1
LE34,24,EXP_16,Control,bolder ground from justice,1,1
LE34,25,EXP_65,ALS,seat for locking runners,1,6
LE34,26,EXP_06,ALS,amend estate approach,1,6
LE34,27,EXP_05,ALS,afraid beneath demand,1,5
LE34,28,EXP_14,Control,balance clamp and bottle,1,1
LE34,29,EXP_54,Control,perceive sustained supplies,1,1
LE34,30,EXP_79,Control,unseen machines agree,1,1
LE34,31,EXP_11,Control,attend the trend success,1,1
LE34,32,EXP_44,Control,mark a single ladder,1,1
LE34,33,EXP_77,ALS,transcend almost betrayed,1,5
LE34,34,EXP_40,ALS,indeed a tax ascent,1,5
LE34,35,EXP_19,Control,career despite research,1,1
LE34,36,EXP_29,Control,divide across retreat,1,1
LE34,37,EXP_60,Control,resting older earring,1,2
LE34,38,EXP_74,Control,technique but sent result,1,1
LE34,39,EXP_23,Control,connect the beer device,1,1
LE34,40,EXP_38,ALS,hold a page of fortune,1,5
LE34,41,EXP_64,ALS,rowing farther matters,1,4
LE34,42,EXP_51,ALS,narrow seated member,1,6
LE34,43,EXP_78,ALS,unless escape can learn,1,3
LE34,44,EXP_39,ALS,increase a grade sedate,1,6
LE34,45,EXP_73,Control,target keeping season,1,1
LE34,46,EXP_02,ALS,address her meeting time,1,3
LE34,47,EXP_17,ALS,bush is chosen after,1,7
LE34,48,EXP_28,ALS,distant leaking basement,1,6
LE34,49,EXP_07,Control,and spoke behind her sin,1,1
LE34,50,EXP_71,ALS,submit his cash report,1,7
LE34,51,EXP_30,ALS,done with finest handle,1,7
LE34,52,EXP_34,Control,frame her seed to answer,1,1
LE34,53,EXP_03,Control,admit the gear beyond,1,1
LE34,54,EXP_24,Control,constant willing walker,1,1
LE34,55,EXP_69,Control,sparkle enter broken,1,1
LE34,56,EXP_20,Control,cheap control in paper,1,1
LE34,57,EXP_59,ALS,remove and name for stake,1,5
LE34,58,EXP_35,Control,functions aim his acid,1,3
LE34,59,EXP_56,ALS,pooling pill or cattle,1,6
LE34,60,EXP_67,ALS,signal breakfast pilot,1,7
LE34,61,EXP_42,ALS,kick a tad above them,1,7
LE34,62,EXP_62,ALS,rode the lamp for teasing,1,6
LE34,63,EXP_49,Control,mode campaign for budget,1,1
LE34,64,EXP_43,ALS,listen final station,1,5
LE34,65,EXP_61,Control,rocking modern poster,1,1
LE34,66,EXP_66,Control,secure but lease apart,1,2
LE34,67,EXP_63,ALS,round and bad for carpet,1,5
LE34,68,EXP_37,ALS,her owners arm the phone,1,6
LE34,69,EXP_09,Control,assume to catch control,1,1
LE34,70,EXP_48,Control,mistake delight for heat,1,1
LE34,71,EXP_22,ALS,confused but roared again,1,4
LE34,72,EXP_68,Control,sinking rather tundra,1,2
LE34,73,EXP_45,ALS,mate denotes a judgement,1,6
LE34,74,EXP_13,ALS,award his drain away,1,7
LE34,75,EXP_01,Control,account for who could knock,1,1
LE34,76,EXP_25,Control,cool the jar in private,1,1
LE34,77,EXP_46,Control,may the same pursued it,1,2
LE34,78,EXP_31,ALS,embark or take her sheet,1,4
LE34,79,EXP_70,Control,stable wrist and load it,1,2
LE34,80,EXP_47,Control,measure fame with legal,1,1
LE34,81,EXP_18,ALS,butcher in the middle,1,6
LE34,82,EXP_76,Control,to sort but fear inside,1,1
LE34,83,EXP_57,ALS,push her equal culture,1,5
LE34,84,EXP_21,ALS,commit such used advice,1,7
LE34,85,EXP_04,Control,advance but sat appeal,1,1
LE35,6,EXP_23,ALS,connect the beer device,2,4
LE35,7,EXP_13,Control,award his drain away,2,4
LE35,8,EXP_48,ALS,mistake delight for heat,2,4
LE35,9,EXP_64,Control,rowing farther matters,2,2
LE35,10,EXP_40,Control,indeed a tax ascent,2,3
LE35,11,EXP_52,Control,or spent sincere aside,2,4
LE35,12,EXP_71,Control,submit his cash report,2,3
LE35,13,EXP_09,ALS,assume to catch control,2,5
LE35,14,EXP_18,Control,butcher in the middle,2,1
LE35,15,EXP_12,Control,avoid or beat command,2,2
LE35,16,EXP_03,ALS,admit the gear beyond,2,4
LE35,17,EXP_46,ALS,may the same pursued it,2,6
LE35,18,EXP_58,Control,rampant boasting captain,2,1
LE35,19,EXP_32,Control,for coke a great defeat,2,2
LE35,20,EXP_74,ALS,technique but sent result,2,7
LE35,21,EXP_79,ALS,unseen machines agree,2,6
LE35,22,EXP_19,ALS,career despite research,2,5
LE35,23,EXP_24,ALS,constant willing walker,2,5
LE35,24,EXP_57,Control,push her equal culture,2,3
LE35,25,EXP_67,Control,signal breakfast pilot,2,3
LE35,26,EXP_22,Control,confused but roared again,2,2
LE35,27,EXP_41,ALS,its harmful note abounds,2,6
LE35,28,EXP_59,Control,remove and name for stake,2,4
LE35,29,EXP_51,Control,narrow seated member,2,4
LE35,30,EXP_08,Control,appear to wait then turn,2,4
LE35,31,EXP_16,ALS,bolder ground from justice,2,6
LE35,32,EXP_73,ALS,target keeping season,2,5
LE35,33,EXP_65,Control,seat for locking runners,2,2
LE35,34,EXP_35,ALS,functions aim his acid,2,5
LE35,35,EXP_76,ALS,to sort but fear inside,2,5
LE35,36,EXP_61,ALS,rocking modern poster,2,4
LE35,37,EXP_28,Control,distant leaking basement,2,2
LE35,38,EXP_42,Control,kick a tad above them,2,3
LE35,39,EXP_31,Control,embark or take her sheet,2,3
LE35,40,EXP_02,Control,address her meeting time,2,2
LE35,41,EXP_72,ALS,support with dock and cheer,2,5
LE35,42,EXP_06,Control,amend estate approach,2,3
LE35,43,EXP_01,ALS,account for who could knock,2,4
LE35,44,EXP_53,Control,pain can follow agents,2,2
LE35,45,EXP_34,ALS,frame her seed to answer,2,6
LE35,46,EXP_63,Control,round and bad for carpet,2,3
LE35,47,EXP_15,Control,beside a sunken bat,2,2
LE35,48,EXP_44,ALS,mark a single ladder,2,7
